dataset_tag,video_id,institution_name,speaker_name,course_code,course_name,unit_level,year,video_type,subject_area,video_url,title,channel_id,channel_name,published_at
newcastle_mech1750_lecture_level1_agregg_2025,6vULH16v9FE,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=6vULH16v9FE,Macroscopic (Structural) Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-28T07:44:11Z
newcastle_mech1750_lecture_level1_agregg_2025,6lS4rYzkNDg,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=6lS4rYzkNDg,Embedded (Microscopic) Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-28T12:46:24Z
newcastle_mech1750_lecture_level1_agregg_2025,HKSdW1aHM0w,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=HKSdW1aHM0w,Fibre-Reinforced Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-09-30T02:45:35Z
newcastle_mech1750_lecture_level1_agregg_2025,lTdv3rEQz5E,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=lTdv3rEQz5E,Manufacturing with Engineering Composites,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:01:50Z
newcastle_mech1750_lecture_level1_agregg_2025,VPm23vOkp-U,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=VPm23vOkp-U,Intrinsic Composite Formation,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:13:35Z
newcastle_mech1750_lecture_level1_agregg_2025,2PP_a-tDJAY,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=2PP_a-tDJAY,FRP Manufacture (1/5): Introduction,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:21:49Z
newcastle_mech1750_lecture_level1_agregg_2025,l60ktEyuXIQ,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=l60ktEyuXIQ,FRP Manufacture (2/5): FRP Production and Selection,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-07T00:11:59Z
newcastle_mech1750_lecture_level1_agregg_2025,0GPtRiEc5gY,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=0GPtRiEc5gY,FRP Manufacture (3/5): Form/Pattern Design and Manufacture,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:27:59Z
newcastle_mech1750_lecture_level1_agregg_2025,nsnBsUlj-_I,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=nsnBsUlj-_I,FRP Manufacture (4/5): FRP Layup,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T13:08:12Z
newcastle_mech1750_lecture_level1_agregg_2025,W5CTGEj051E,newcastle,a_gregg,MECH1750,Engineering Materials 1,level_1,2025,Lecture,Mechanical Engineering,https://www.youtube.com/watch?v=W5CTGEj051E,FRP Manufacture (5/5): Embedded FRPs,UC0wf0l9LCW6tua3NDzAhzQQ,MECH1750,2021-10-06T11:45:05Z
